,ReleaseDate,mvName,ProdBudget,DGross,WwGross
4260,2010-03-26,The Eclipse,3000000,133411,133411
4261,2008-03-21,The Grand,3000000,115879,115879
4262,2006-03-17,Sommersturm,3000000,95204,95204
4263,2014-08-15,Fort McCoy,3000000,78948,78948
4264,1999-08-04,The Gambler,3000000,51773,101773
4265,2000-10-13,Just Looking,3000000,39852,39852
4266,2015-09-04,Before We Go,3000000,37151,364098
4267,2012-01-13,The Divide,3000000,18000,156362
4268,2011-09-09,Tanner Hall,3000000,5073,5073
4269,2005-09-30,My Big Fat Independent Movie,3000000,4655,4655
4270,2014-12-31,Demonic,3000000,0,4668109
4271,2008-04-15,à L'Intérieur,3000000,0,895932
4272,2014-06-27,They Came Together,3000000,0,82780
4273,2013-05-21,Open Road,3000000,0,47469
4274,1951-07-28,Alice in Wonderland,3000000,0,0
4275,2010-10-01,Barry Munday,3000000,0,0
4276,2009-12-31,The Deported,3000000,0,0
4277,2009-12-31,Chicago Overcoat,3000000,0,0
4278,2011-09-13,Never Back Down 2: The Beatdown,3000000,0,0
4279,2015-12-31,AWOL-72,3000000,0,0
4280,2013-01-15,30 Nights Of Paranormal Activity With The Devil Inside The Girl With The Dragon Tattoo,3000000,0,0
4281,2015-02-06,Enter the Dangerous Mind,3000000,0,0
4282,2015-03-17,Something Wicked,3000000,0,0
4283,2014-07-08,Point Blank,3000000,0,0
4284,2014-10-27,Iguana,3000000,0,0
4285,2009-12-31,Four Single Fathers,3000000,0,0
4286,2015-08-14,Amnesiac,3000000,0,0
4287,2015-12-31,Unnatural,3000000,0,0
4288,2015-12-11,Close Range,3000000,0,0
4289,1950-02-15,Cinderella,2900000,85000000,263591415
4290,1998-11-20,Central do Brasil,2900000,5969553,17006158
4291,1961-01-01,Pocketful of Miracles,2900000,5000000,5000000
4292,2006-03-24,Boynton Beach Club,2900000,3127472,3127472
4293,2010-10-01,Freakonomics,2900000,101270,172867
4294,2011-08-19,Griff the Invisible,2900000,20778,25935
4295,1959-03-29,Some Like it Hot,2883848,25000000,25000000
4296,2005-06-10,High Tension,2850000,3681066,6435262
4297,1974-12-15,Young Frankenstein,2800000,86300000,86300000
4298,1976-06-25,The Omen,2800000,48570885,48570885
4299,2005-07-22,Hustle & Flow,2800000,22202809,23591783
4300,1988-05-13,Friday the 13th Part VII: The New Blood,2800000,19170001,19170001
4301,2006-09-15,Artie Lange's Beer League,2800000,475000,475000
4302,1939-08-25,The Wizard of Oz,2777000,33711566,33754967
4303,2008-02-15,Diary of the Dead,2750000,952620,5394447
4304,1979-10-17,The Black Stallion,2700000,37799643,37799643
4305,1997-06-13,Ulee's Gold,2700000,9054736,15600000
4306,2006-09-01,Lage Raho Munna Bhai,2700000,2217561,31517561
4307,2015-12-31,Sardaar Ji,2700000,0,8200000
4308,2008-12-31,Rejsen til Saturn,2700000,0,5377665
4309,1963-01-01,Donovan's Reef,2686000,6600000,6600000
4310,1998-01-16,The Dress,2650000,16556,16556
4311,1943-12-24,A Guy Named Joe,2627000,5363000,5363000
4312,1974-01-01,Blazing Saddles,2600000,119500000,119500000
4313,1984-04-13,Friday the 13th Part IV: The Final Chapter,2600000,32980880,32980880
4314,2014-05-02,Ida,2600000,3827060,15298355
4315,1987-01-01,Maurice,2600000,3130592,3130592
4316,2004-07-09,Riding Giants,2600000,2276368,3292333
4317,2008-12-12,Los Cronocrímenes,2600000,39127,564474
4318,2011-12-31,La Cara Oculta,2600000,0,7033931
4319,2007-12-07,Timber Falls,2600000,0,71248
4320,2008-12-31,Silver Medalist,2600000,0,0
4321,2011-04-01,"Fat, Sick & Nearly Dead",2600000,0,0
4322,1952-04-10,Singin' in the Rain,2540000,7200000,7200000
4323,2013-01-11,A Haunted House,2500000,40041683,59922558
4324,2012-07-13,2016: Obama’s America,2500000,33349941,33349941
4325,2013-07-03,Kevin Hart: Let Me Explain,2500000,32244051,32327255
4326,2004-07-28,Garden State,2500000,26782316,36028802
4327,1996-10-04,That Thing You Do!,2500000,25857416,34557416
4328,1981-10-30,Halloween II,2500000,25533818,25533818
4329,1982-10-22,Halloween 3: Season of the Witch,2500000,14400000,14400000
4330,2008-10-01,Religulous,2500000,13011160,13881317
4331,1971-01-01,Escape from the Planet of the Apes,2500000,12300000,12300000
4332,1963-05-29,Hud,2500000,10000000,10000000
4333,2013-08-02,The Spectacular Now,2500000,6852971,6916951
4334,1991-09-29,My Own Private Idaho,2500000,6401336,6401336
4335,1995-01-27,Before Sunrise,2500000,5274005,5677093
4336,2012-08-17,Robot & Frank,2500000,3317468,4934356
4337,2003-10-03,Sur Le Seuil,2500000,2013052,2013052
4338,2000-06-16,Jesus' Son,2500000,1282084,1687548
4339,2005-05-27,Saving Face,2500000,1187266,1269705
4340,2008-06-20,Brick Lane,2500000,1094998,3838486
4341,2013-03-01,The Lost Medallion: The Adventures of Billy Stone,2500000,549632,549632
4342,2003-09-26,My Life Without Me,2500000,432360,12267275
4343,2006-03-31,Marilyn Hotchkiss' Ballroom Dancing and Charm School,2500000,349132,497195
4344,2011-04-01,Super,2500000,327716,593933
4345,2008-11-14,Fuel,2500000,174255,174255
4346,2010-04-09,Valley of the Hearts Delight,2500000,118666,118666
4347,2008-10-31,The Other End of the Line,2500000,115504,507446
4348,2010-06-18,8: The Mormon Proposition,2500000,100280,100280
4349,2009-04-17,Sleep Dealer,2500000,80136,108907
4350,2007-08-24,Eye of the Dolphin,2500000,72210,72260
4351,2013-08-16,Underdogs,2500000,35017,35017
4352,2000-09-08,Anatomie,2500000,9598,9598
4353,2009-12-31,The Calling,2500000,0,0
4354,2013-06-21,Alien Uprising,2500000,0,0
4355,2010-12-31,Christmas Mail,2500000,0,0
4356,2015-07-03,Stung,2500000,0,0
4357,2017-12-31,Sky Sharks,2500000,0,0
4358,2015-10-13,8 Days,2500000,0,0
4359,2016-09-02,Antibirth,2500000,0,0
4360,2016-02-02,The Rise of the Krays,2500000,0,0
4361,2011-05-13,Go For It!,2450000,180237,182358
4362,1996-10-16,Get on the Bus,2400000,5691854,5691854
4363,2007-01-05,Thr3e,2400000,1008849,1420418
4364,2006-09-01,Idiocracy,2400000,444093,500296
4365,2014-11-14,Always Woodstock,2400000,0,0
4366,2007-07-25,This is England,2380000,327919,8739576
4367,1944-01-01,Bathing Beauty,2361000,3500000,3500000
4368,2015-03-20,Do You Believe?,2300000,12985600,14305540
4369,1951-09-24,Show Boat,2300000,11000000,11000000
4370,1998-05-01,"Dancer, Texas Pop. 81",2300000,574838,574838
4371,2011-08-26,Redemption Road,2300000,29384,29384
4372,2015-04-15,The Toxic Avenger Part II,2300000,0,0
4373,2016-01-19,Eden,2300000,0,0
4374,1987-06-19,The Brave Little Toaster,2300000,0,0
4375,1940-11-13,Fantasia,2280000,83320000,83320000
4376,1982-08-13,Friday the 13th Part 3,2250000,36690067,36690067
4377,1971-10-09,The French Connection,2200000,41158757,41158757
4378,1985-03-22,Friday the 13th Part V: A New Beginning,2200000,21930418,21930418
4379,2007-02-09,The Last Sin Eater,2200000,388390,388390
4380,2008-12-31,Impact Point,2200000,0,0
4381,1945-01-01,The Valley of Decision,2160000,9132000,9132000
4382,2005-12-31,Chicken Tikka Masala,2160000,0,37865
4383,2008-10-07,Jack Brooks: Monster Slayer,2150000,0,0
4384,1946-11-21,The Best Years of Our Lives,2100000,23600000,23600000
4385,2001-07-13,Bully,2100000,881824,1381824
4386,2002-05-29,Elling,2100000,313436,313436
4387,2016-10-16,Mi America,2100000,3330,3330
4388,2009-07-14,[Rec],2100000,0,23266821
4389,2012-12-31,Infected,2100000,0,0
4390,2010-12-31,Lies in Plain Sight,2100000,0,0
4391,2015-10-06,The Timber,2100000,0,0
4392,2016-01-19,Sharkskin,2100000,0,0
4393,2011-09-30,Courageous,2000000,34522221,35185884
4394,1964-04-08,From Russia With Love,2000000,24800000,78900000
4395,1982-05-21,Mad Max 2: The Road Warrior,2000000,24600832,24600832
4396,1946-01-01,Notorious,2000000,24464742,24464742
4397,1967-08-02,In the Heat of the Night,2000000,24379978,24379978
4398,1973-12-17,Sleeper,2000000,18344729,18344729
4399,1972-08-11,Everything You Always Wanted to Know,2000000,18016290,18016290
4400,2015-03-13,It Follows,2000000,14674077,20649774
4401,1962-12-25,To Kill A Mockingbird,2000000,13129846,13129846
4402,2012-03-09,Silent House,2000000,12739737,16610760
4403,2000-10-20,The Legend of Drunken Master,2000000,11546543,11546543
4404,1999-10-08,Boys Don't Cry,2000000,11540607,20741000
4405,2007-02-09,Das Leben der Anderen,2000000,11284657,81197047
4406,1962-01-01,Lolita,2000000,9250000,9250000
4407,1940-01-01,Boom Town,2000000,9172000,9172000
4408,1947-01-01,Gentleman's Agreement,2000000,7800000,7800000
4409,1961-09-25,The Hustler,2000000,7600000,7600000
4410,1986-12-31,Witchboard,2000000,7369373,7369373
4411,2003-11-26,Les Triplettes de Belleville,2000000,7301288,17403168
4412,1998-06-26,Smoke Signals,2000000,6719300,7756617
4413,2010-06-11,Winter's Bone,2000000,6531503,16131551
4414,2003-08-15,American Splendor,2000000,6003587,8685632
4415,2004-07-02,Before Sunset,2000000,5792822,11293790
4416,2001-03-30,Amores Perros,2000000,5383834,20883834
4417,2003-08-20,Thirteen,2000000,4601043,9505996
4418,2004-01-23,Touching the Void,2000000,4593598,15396525
4419,2010-10-08,Inside Job,2000000,4311834,7799257
4420,1938-01-01,Alexander's Ragtime Band,2000000,4000000,4000000
4421,2005-06-17,Me and You and Everyone We Know,2000000,3885134,9615464
4422,2015-08-28,We Are Your Friends,2000000,3591417,10166209
4423,2006-11-10,Harsh Times,2000000,3337931,6225304
4424,2000-03-03,Ghost Dog: Way of the Samurai,2000000,3330230,6030230
4425,2015-09-18,Captive,2000000,2583301,2791973
4426,2002-08-02,Full Frontal,2000000,2512846,3438804
4427,2008-12-25,Waltz with Bashir,2000000,2283849,13912289
4428,2006-06-28,Strangers with Candy,2000000,2072645,2077844
4429,2006-10-04,Shortbus,2000000,1985292,1985292
4430,2008-05-02,Son of Rambow: A Home Movie,2000000,1785505,11263263
4431,2003-09-12,"The Book of Mormon Movie, Volume 1: The Journey",2000000,1660865,1660865
4432,2000-05-12,Hamlet,2000000,1577287,2419669
4433,2015-08-07,The Diary of a Teenage Girl,2000000,1477002,2166392
4434,2007-07-27,No End In Sight,2000000,1433319,1433319
4435,1999-04-30,Get Real,2000000,1152411,1152411
4436,2007-09-07,In the Shadow of the Moon,2000000,1134358,1134358
4437,2011-04-08,Meek's Cutoff,2000000,977772,1869928
4438,2005-02-11,Inside Deep Throat,2000000,691880,691880
4439,2001-09-28,Dinner Rush,2000000,638227,1075504
4440,2010-09-24,The Virginity Hit,2000000,636706,636706
4441,1998-05-15,Clockwatchers,2000000,537948,539961
4442,1985-11-06,Subway,2000000,390659,1663296
4443,2005-04-15,House of D,2000000,388532,466106
4444,2008-01-18,Teeth,2000000,347578,2350641
4445,1996-07-26,Stonewall,2000000,304602,304602
4446,2006-09-08,Sherrybaby,2000000,199176,759504
4447,2015-02-13,The Last Five Years,2000000,147299,147299
4448,1998-09-18,Six-String Samurai,2000000,134624,134624
4449,2000-05-26,Hum to Mohabbt Karega,2000000,121807,121807
4450,2005-04-15,It's All Gone Pete Tong,2000000,120620,2226603
4451,2010-01-29,Saint John of Las Vegas,2000000,102645,102645
4452,1998-04-15,24 7: Twenty Four Seven,2000000,72544,72544
4453,2014-09-19,Pump,2000000,72277,72277
4454,2008-10-24,Roadside Romeo,2000000,55202,2046090
4455,2001-05-04,Eureka,2000000,49388,76654
4456,2015-04-07,Lost River,2000000,45431,45431
4457,2003-07-18,This Thing of Ours,2000000,37227,37227
4458,2009-03-20,Super Capers,2000000,30955,30955
4459,1993-01-01,Return of the Living Dead 3,2000000,21000,21000
4460,2009-11-20,The Missing Person,2000000,17896,17896
4461,2012-10-19,The First Time,2000000,17061,17061
4462,2006-02-10,London,2000000,12667,12667
4463,2010-08-27,Circle,2000000,10024,10024
4464,2008-10-31,Eden Lake,2000000,7321,4294373
4465,2010-06-11,Jerusalema,2000000,7294,10679
4466,2006-06-23,Say Uncle,2000000,5361,5361
4467,2013-09-13,Plush,2000000,3080,28864
4468,2012-10-26,The Ghastly Love of Johnny X,2000000,2436,2436
4469,2009-12-29,Lesbian Vampire Killers,2000000,0,3620902
4470,2011-09-09,Grave Encounters,2000000,0,2151887
4471,2004-12-10,Freeze Frame,2000000,0,105377
4472,2013-04-01,Stitches,2000000,0,63555
4473,2015-12-31,"To Be Frank, Sinatra at 100",2000000,0,926
4474,1971-04-28,Bananas,2000000,0,0
4475,2009-12-31,Nine Dead,2000000,0,0
4476,2008-10-14,No Man's Land: The Rise of Reeker,2000000,0,0
4477,2007-07-07,Rockaway,2000000,0,0
4478,1927-08-12,Wings,2000000,0,0
4479,2015-03-17,The Lady from Shanghai,2000000,0,0
4480,2013-03-19,Straight A's,2000000,0,0
4481,2012-03-30,The Legend of Hell's Gate: An American Conspiracy,2000000,0,0
4482,2012-12-31,Highway,2000000,0,0
4483,2013-02-08,Small Apartments,2000000,0,0
4484,2013-07-09,Coffee Town,2000000,0,0
4485,2014-12-31,Lucky Dog,2000000,0,0
4486,2001-12-31,Pendulum,2000000,0,0
4487,2014-09-09,A Funny Thing Happened on the Way to the Forum,2000000,0,0
4488,2007-12-31,Slacker Uprising,2000000,0,0
4489,2015-03-20,The Walking Deceased,2000000,0,0
4490,2011-12-31,True Bromance,2000000,0,0
4491,2015-12-31,Good Ol' Boy,2000000,0,0
4492,2015-08-21,The Curse of Downers Grove,2000000,0,0
4493,2015-12-31,Wind Walkers,2000000,0,0
4494,2016-07-08,The Wrong Side of Right,2000000,0,0
4495,2015-12-01,Shark Lake,2000000,0,0
4496,2010-09-24,Buried,1987650,1044143,21270290
4497,2015-04-21,The Marine 4,1950000,0,0
4498,1987-05-08,River's Edge,1900000,4600000,4600000
4499,2008-07-25,Man on Wire,1900000,2962242,5617067
4500,2010-10-08,Nowhere Boy,1900000,1445366,7785229
4501,2003-07-11,Northfork,1900000,1420578,1445140
4502,2015-04-24,Brotherly Love,1900000,478595,478595
4503,2011-06-03,Submarine,1900000,467602,4581937
4504,2010-04-09,The Square,1900000,406216,740932
4505,2013-02-08,ABCD (Any Body Can Dance),1900000,222098,10137234
4506,2007-06-29,Chacun sa nuit,1900000,18435,139317
4507,2013-07-26,Stranded,1900000,0,285593
4508,2015-12-31,Vaalu,1900000,0,12444
4509,2010-08-27,The Last Exorcism,1800000,41034350,70165900
4510,1976-11-16,Carrie,1800000,25878153,25878153
4511,1984-11-09,A Nightmare on Elm Street,1800000,25504513,25504513
4512,2012-06-27,Beasts of the Southern Wild,1800000,12795746,23265132
4513,1964-01-29,Dr. Strangelove,1800000,9164370,9164370
4514,1973-01-01,Battle for the Planet of the Apes,1800000,8800000,8800000
4515,1951-09-18,A Streetcar Named Desire,1800000,8000000,8000000
4516,1968-08-03,Hang 'em High,1800000,6800000,6800000
4517,2002-11-15,El crimen de padre Amaro,1800000,5719000,5719000
4518,2001-06-15,Songcatcher,1800000,3050934,3050934
4519,2011-08-23,Higher Ground,1800000,841056,842693
4520,2011-04-22,POM Wonderful Presents: The Greatest Movie Ever Sold,1800000,638476,638476
4521,2005-01-07,Travellers and Magicians,1800000,506793,1322161
4522,1993-01-01,Ed and his Dead Mother,1800000,673,673
4523,2009-12-31,Deadline,1800000,0,0
4524,2007-03-13,Sublime,1800000,0,0
4525,2012-02-03,Dysfunctional Friends,1800000,0,0
4526,2013-12-31,Independence Daysaster,1800000,0,0
4527,2014-03-11,Against the Wild,1800000,0,0
4528,2015-10-20,Beginners Guide to Sex,1800000,0,0
4529,1999-06-18,Lola rennt,1750000,7267324,22879194
4530,2003-02-07,May,1750000,145540,634803
4531,2010-10-08,I Spit on Your Grave,1750000,93051,1278471
4532,2013-12-31,Living Dark: The Story of Ted the Caver,1750000,0,0
4533,2001-11-23,In the Bedroom,1700000,35930604,42137871
4534,2008-03-19,La misma luna,1700000,12590147,23271741
4535,1972-01-01,Conquest of the Planet of the Apes,1700000,9700000,9700000
4536,2014-02-28,The Lunchbox,1700000,4231500,12231500
4537,2013-10-04,Grace Unplugged,1700000,2507159,2507159
4538,1999-10-01,"Happy, Texas",1700000,2039192,2891228
4539,2005-06-17,My Summer of Love,1700000,1000915,4727375
4540,2005-06-24,Yes,1700000,396035,661221
4541,1953-08-05,From Here to Eternity,1650000,30500000,30500000
4542,1938-01-01,You Can't Take It With You,1644000,4000000,4000000
4543,1999-04-09,Foolish,1600000,6026908,6026908
4544,1949-01-01,She Wore a Yellow Ribbon,1600000,5400000,5400000
4545,1974-04-07,The Conversation,1600000,4420000,4420000
4546,2010-10-15,N-Secure,1600000,2595644,2595644
4547,2008-02-01,Sukkar banat,1600000,1060591,14253760
4548,1989-12-31,Out of the Dark,1600000,419428,419428
4549,2006-01-27,Bubble,1600000,145382,145382
4550,2005-09-23,Dil Jo Bhi Kahey...,1600000,129319,129319
4551,1999-01-15,Mississippi Mermaid,1600000,27795,2627795
4552,2014-09-26,Two Night Stand,1600000,15600,242443
4553,2005-11-04,I Love Your Work,1600000,3264,3264
4554,2011-04-01,Insidious,1500000,54009150,99870886
4555,2003-09-12,Cabin Fever,1500000,21158188,30351664
4556,2007-05-02,Waitress,1500000,19097550,22217183
4557,1989-09-08,Kickboxer,1500000,14533681,14533681
4558,1988-02-26,Bloodsport,1500000,11806119,11806119
4559,1939-01-01,Mr. Smith Goes To Washington,1500000,9000000,9000000
4560,1995-07-21,Kids,1500000,7412216,20412216
4561,2005-10-05,The Squid and the Whale,1500000,7372734,11191423
4562,2002-03-13,Kissing Jessica Stein,1500000,7025722,9345061
4563,1945-10-31,Spellbound,1500000,7000000,7000000
4564,1979-04-20,Dawn of the Dead,1500000,5100000,55000000
4565,1994-09-23,Exotica,1500000,5046118,5046118
4566,2013-07-26,The To Do List,1500000,3491669,4128828
4567,2013-02-01,The Gatekeepers,1500000,2408553,2592308
4568,1998-06-26,Buffalo '66,1500000,2380606,2380606
4569,1984-03-02,Repo Man,1500000,2300000,2300000
4570,1985-01-18,Blood Simple,1500000,1690913,2730877
4571,2002-04-19,Nueve Reinas,1500000,1222889,12412889
4572,2013-04-19,The Lords of Salem,1500000,1165881,1541131
4573,2005-03-25,The Ballad of Jack and Rose,1500000,712294,1126258
4574,2015-08-28,Unsullied,1500000,510957,510957
4575,1994-08-31,Killing Zoe,1500000,418953,418953
4576,2002-05-17,The Believer,1500000,406035,1840248
4577,2008-03-07,Snow Angels,1500000,402858,414404
4578,2001-08-10,Session 9,1500000,378176,1619602
4579,2011-02-11,MOOZ-lum,1500000,362239,372239
4580,2007-09-05,I Want Someone To Eat Cheese With,1500000,194568,194568
4581,2011-08-19,Amigo,1500000,184705,184705
4582,2007-09-07,Hatchet,1500000,175281,240396
4583,2008-10-31,My Name is Bruce,1500000,173066,173066
4584,1936-02-05,Modern Times,1500000,163245,163245
4585,2007-05-11,The Salon,1500000,139084,139084
4586,2002-03-22,Stolen Summer,1500000,119841,119841
4587,2015-03-06,Road Hard,1500000,113169,113169
4588,2005-09-28,Forty Shades of Blue,1500000,75828,172569
4589,2009-10-09,Trucker,1500000,52429,52429
4590,2009-05-29,Pontypool,1500000,3865,31916
4591,2015-09-28,"Me, You and Five Bucks",1500000,2105,2105
4592,2014-10-17,Housebound,1500000,0,236863
4593,2005-11-04,Wal-Mart: The High Cost of Low Price,1500000,0,58692
4594,2006-03-17,Fetching Cody,1500000,0,0
4595,2011-06-03,The Lion of Judah,1500000,0,0
4596,2014-11-11,Once Upon a Time in Queens,1500000,0,0
4597,2015-02-13,Girlhouse,1500000,0,0
4598,2015-04-17,Closer to the Moon,1500000,0,0
4599,2015-05-26,Mutant World,1500000,0,0
4600,2015-11-20,#Horror,1500000,0,0
4601,2015-09-08,Checkmate,1500000,0,0
4602,1937-12-21,Snow White and the Seven Dwarfs,1488000,184925485,184925485
4603,1968-01-01,Shalako,1455000,2620000,2620000
4604,2005-04-29,Holy Girl,1400000,304124,1261792
4605,2014-10-03,La chambre bleue,1400000,260441,1945420
4606,2004-09-17,Incident at Loch Ness,1400000,36830,56073
4607,2013-04-05,Eddie: The Sleepwalking Cannibal,1400000,1632,1632
4608,2014-12-31,Kurmanjan datka,1400000,0,0
4609,2015-12-31,One Shot,1400000,0,0
4610,2014-12-31,House at the End of the Drive,1400000,0,0
4611,2001-08-21,Batman - The Movie,1377800,0,0
4612,1999-03-05,"Lock, Stock and Two Smoking Barrels",1350000,3897569,28356188
4613,1983-08-19,The Ballad of Gregorio Cortez,1305000,909000,909000
4614,1936-06-26,San Francisco,1300000,2868000,5273000
4615,1998-10-09,Festen,1300000,1647780,1647780
4616,1996-10-11,Trees Lounge,1300000,749741,749741
