,mID,mName,mYrank,mStudio,openWkdate,DURrelease,openDTheatre,openDGross,totalDTheatre,PD_budget,totalDGross,W_gross,F_gross,Genre,mv_runtime,mv_Dir,mv_Prod,mv_Comp,OscarNom,OscarInfoURL
2338,claim,The Claim,219,mgm,2000-12-29,,1.0,9983.4,29.0,137037555.2,4683544.571327998,10357893.255359996,5674348.684031998,Western,120.0,['Michael Winterbottom'],,['Michael Nyman'],0,
2339,traffic,Traffic,15,usa,2000-12-27,,4.0,258614.99999999997,1755.0,505984819.1999998,934471708.4111356,1568402348.8,633930640.3888644,Crime Drama,147.0,['Steven Soderbergh'],,['Cliff Martinez'],1,/oscar/movies/?id=traffic.htm
2340,dracula2000,Dracula 2000,78,miramax,2000-12-22,,2204.0,12091193.799999999,2204.0,295157811.2,248477526.6350719,248477526.6350719,0.0,Horror,99.0,['Patrick Lussier'],,['Marco Beltrami'],0,
2341,alltheprettyhorses,All the Pretty Horses,113,miramax,2000-12-25,,1483.0,1826959.4,1593.0,474360767.9999998,116912046.66399996,136437202.70611194,19525156.042111978,Western,117.0,,,,0,
2342,houseofmirth,The House of Mirth,168,sonyclassics,2000-12-22,,7.0,68278.0,63.0,105413504.0,22903365.193407994,38770567.23321598,15867202.039807986,Period Drama,140.0,,,,0,
2343,castaway,Cast Away,2,fox,2000-12-22,,2774.0,40436768.4,3061.0,896014783.9999996,1759141623.9461114,3216847550.520575,1457705926.5744636,Drama,143.0,['Robert Zemeckis'],['Tom Hanks'],['Alan Silvestri'],1,/oscar/movies/?id=castaway.htm
2344,aneverlastingpiece,An Everlasting Piece,318,dreamworks,2000-12-22,28.0,8.0,12779.199999999999,8.0,42165401.59999998,565302.5038079997,565302.5038079997,0.0,Unknown,103.0,['Barry Levinson'],,['Hans Zimmer'],0,
2345,findingforrester,Finding Forrester,51,sony,2000-12-22,,200.0,981689.7999999999,2002.0,453278067.1999998,389793710.5489279,602465454.8689278,212671744.31999993,Drama,136.0,['Gus Van Sant'],['Laurence Mark'],,0,
2346,dudewheresmycar,"Dude, Where's My Car?",54,fox,2000-12-15,,2087.0,19384279.599999998,2100.0,137037555.2,351850503.79046386,551013680.7521918,199163176.96172792,Comedy,83.0,,,['David Kitay'],0,
2347,verticallimit,Vertical Limit,35,sony,2000-12-08,,2307.0,21710983.0,2602.0,790601280.0,515572629.1609598,1607555936.0,1091983306.8390403,Action,124.0,['Martin Campbell'],,['James Newton Howard'],0,
2348,dungeonsanddragons,Dungeons & Dragons,116,newline,2000-12-08,,2078.0,10132390.799999999,2078.0,368947263.99999994,114337818.77817595,254287226.25823992,139949407.48006397,Fantasy,107.0,['Courtney Solomon'],,['Justin Caine Burnett'],0,
2349,snatch,Snatch,83,screengems,2000-12-08,,1.0,39104.799999999996,1444.0,105413504.0,226587132.50835192,629417308.5083518,402830175.9999999,Crime Comedy,103.0,['Guy Ritchie'],,,0,
2350,crouchingtigerhiddendragon,"Crouching Tiger, Hidden Dragon",12,sonyclassics,2000-12-08,,16.0,928486.9999999999,2027.0,158120255.99999994,964291170.7770877,1607666409.3521914,643375238.5751038,Foreign / Action,120.0,['Ang Lee'],,['Tan Dun'],1,/oscar/movies/?id=crouchingtigerhiddendragon.htm
2351,quills,Quills,142,foxsearchlight,2000-11-24,,9.0,349136.19999999995,223.0,142308230.39999998,53165120.03353598,88337178.95116797,35172058.91763199,Period Drama,124.0,,['Nick Wechsler'],['Stephen Warbeck'],1,/oscar/movies/?id=quills.htm
2352,102dalmatians,102 Dalmatians,38,buenavista,2000-11-22,,2704.0,27836691.4,2704.0,896014783.9999996,504038878.3866238,504038878.3866238,0.0,Family Comedy,104.0,,,,1,/oscar/movies/?id=102dalmatians.htm
2353,unbreakable,Unbreakable,23,buenavista,2000-11-22,,2708.0,42463079.4,2708.0,772081244.730342,715299467.1876476,1868071428.7876475,1152771961.6,Thriller,106.0,['M. Night Shyamalan'],,['James Newton Howard'],0,
2354,grinch,How the Grinch Stole Christmas,1,universal,2000-11-17,105.0,3127.0,77115262.0,3256.0,1296586099.1999993,1958016871.4511993,2598754618.9790077,640737747.5278084,Family Comedy,104.0,['Ron Howard'],,['James Horner'],1,/oscar/movies/?id=grinch.htm
2355,menofhonor,Men of Honor,53,fox,2000-11-10,,2092.0,18675251.0,2188.0,337323212.79999983,367553614.6522239,619978101.4698877,252424486.81766385,Period Drama,129.0,"['George Tillman, Jr.']",['Bill Badalato'],['Mark Isham'],0,
2356,littlenicky,Little Nicky,62,newline,2000-11-10,,2910.0,22489465.599999998,2910.0,843308032.0,296986517.1378559,438749006.7685758,141762489.6307199,Comedy,84.0,['Steven Brill'],,['Teddy Castellucci'],0,
2357,youcancountonme,You Can Count on Me,137,paramountclassics,2000-11-10,,8.0,165438.0,150.0,12649620.479999999,69123211.10239999,81524966.78681597,12401755.684415981,Drama,111.0,['Kenneth Lonergan'],['Martin Scorsese'],,1,/oscar/movies/?id=youcancountonme.htm
2358,mercystreets,Mercy Streets,288,providence,2000-10-31,,173.0,111449.79999999999,173.0,6324810.239999999,1307119.9200639992,1307119.9200639992,0.0,Unknown,106.0,,,,0,
2359,georgewashington,George Washington,272,cowboy,2000-10-27,,6.0,29166.199999999997,6.0,442736.7167999998,1820762.2773759991,2580537.636991999,759775.359616,Unknown,90.0,['David Gordon Green'],,,0,
2360,littlevampire,The Little Vampire,122,newline,2000-10-27,,2009.0,8007477.8,2009.0,231909708.7999999,102070299.66156796,102070299.66156796,0.0,Family Adventure,105.0,,,,0,
2361,payitforward,Pay It Forward,77,warnerbros,2000-10-20,,2130.0,13483902.6,2130.0,421654016.0,252306634.5201919,419370345.37887985,167063710.85868794,Drama,123.0,['Mimi Leder'],,['Thomas Newman'],0,
2362,billyelliot,Billy Elliot,94,focus,2000-10-13,,10.0,301953.39999999997,510.0,52706752.0,165614124.58796796,822829674.3479676,657215549.7599996,Music Drama,90.0,['Stephen Daldry'],,['Stephen Warbeck'],1,/oscar/movies/?id=billyelliot.htm
2363,contender,The Contender,103,dreamworks,2000-10-13,112.0,1516.0,7509459.999999999,1639.0,94872153.6,134057914.50732796,134057914.50732796,0.0,Drama / Thriller,127.0,['Rod Lurie'],,,1,/oscar/movies/?id=contender.htm
2364,lostsouls,Lost Souls,108,newline,2000-10-13,,1970.0,11136672.399999999,1970.0,295157811.2,126342873.32889596,235827273.67404786,109484400.3451519,Horror,97.0,,['Michael De Luca'],,0,
2365,bamboozled,Bamboozled,173,newline,2000-10-06,,17.0,267008.0,243.0,105413504.0,16454039.016575998,17874644.103231993,1420605.0866559949,Comedy,136.0,['Spike Lee'],['Jon Kilik'],['Terence Blanchard'],0,
2366,getcarter,Get Carter,119,warnerbros,2000-10-06,66.0,2315.0,9292962.0,2315.0,421654016.0,112695935.68755198,146202370.88755193,33506435.19999996,Action,102.0,,,['Tyler Bates'],0,
2367,meettheparents,Meet the Parents,7,universal,2000-10-06,175.0,2614.0,40072620.0,2697.0,579774272.0,1251597422.7814395,2293495905.1168633,1041898482.3354237,Comedy,108.0,['Jay Roach'],['Shauna Robertson*'],['Randy Newman'],1,/oscar/movies/?id=meettheparents.htm
2368,digimon,Digimon: The Movie,136,fox,2000-10-06,,1823.0,5926625.6,1825.0,52706752.0,72500027.28953598,125206779.28953597,52706751.999999985,Animation,82.0,,,,0,
2369,bestinshow,Best in Show,100,warnerbros,2000-09-29,,13.0,578810.3999999999,497.0,63248102.399999976,140209364.7104639,155826857.21836793,15617492.507904023,Comedy,90.0,['Christopher Guest'],,,0,
2370,specials,The Specials,358,regent,2000-09-22,,,,2.0,10541350.399999995,97853.84985599996,97853.84985599996,0.0,Unknown,100.0,['Craig Mazin'],['Craig Mazin'],,0,
2371,urbanlegendsfinalcut,Urban Legends: Final Cut,97,sony,2000-09-22,59.0,2539.0,11907718.2,2539.0,158120255.99999994,161650155.18355194,290447047.35603195,128796892.17248002,Horror,98.0,,['Neal H. Moritz'],['John Ottman'],0,
2372,womanontop,Woman on Top,153,foxsearchlight,2000-09-22,,1085.0,2811467.4,1086.0,84330803.19999996,37786599.93919999,76745646.51756796,38959046.57836797,Romantic Comedy,92.0,,,,0,
2373,bait,Bait,115,warnerbros,2000-09-15,,2352.0,7679827.399999999,2352.0,368947263.99999994,115391095.45107195,116496747.57638396,1105652.1253120154,Action Comedy,119.0,['Antoine Fuqua'],,['Mark Mancina'],0,
2374,almostfamous,Almost Famous,81,dreamworks,2000-09-15,,131.0,3240504.4,2262.0,632481023.9999998,244878220.1886719,356683087.9973759,111804867.80870402,Music Drama,122.0,['Cameron Crowe'],['Ian Bryce'],,1,/oscar/movies/?id=almostfamous.htm
2375,urbania,Urbania,203,lions_gate,2000-09-15,,10.0,100980.59999999999,43.0,2371803.84,7771045.867199997,7771045.867199997,0.0,Drama,105.0,,,,0,
2376,duets,Duets,155,buenavista,2000-09-15,,581.0,2803623.1999999997,583.0,168661606.39999992,35646592.864959985,35646592.864959985,0.0,Comedy,112.0,,['Lee R. Mayes'],,0,
2377,fiza,Fiza,224,videosound,2000-09-08,10.0,39.0,524591.2,39.0,10541350.399999995,4696856.790975998,8880801.589631995,4183944.798655997,Unknown,,,,,0,
2378,watcher,The Watcher,86,universal,2000-09-08,56.0,2742.0,12687213.0,2777.0,347864563.19999987,217954579.7206399,355904820.09734386,137950240.37670395,Thriller,97.0,,,['Marco Beltrami'],0,
2379,nursebetty,Nurse Betty,91,usa,2000-09-08,,1459.0,10004330.0,1491.0,252992409.5999999,189518827.71494392,208811848.16217592,19293020.447232008,Comedy,110.0,['Neil LaBute'],['Steve Golin'],['Rolfe Kent'],0,
2380,whipped,Whipped,161,destination,2000-09-01,,1581.0,3053930.5999999996,1581.0,31624051.199999988,31191155.586751986,31191155.586751986,0.0,Comedy,82.0,,,,0,
2381,bringiton,Bring It On,37,universal,2000-08-25,133.0,2380.0,24306947.0,2466.0,105413504.0,514670515.45279974,681073261.0527997,166402745.59999996,Sports Comedy,98.0,['Peyton Reed'],,['Christophe Beck'],0,
2382,godzilla2000,Godzilla 2000,134,sony,2000-08-18,66.0,2111.0,6170808.0,2111.0,10541350.399999995,75576889.35103998,75576889.35103998,0.0,Sci-Fi Horror,99.0,,,,0,
2383,cell,The Cell,40,newline,2000-08-18,,2411.0,24521070.0,2476.0,368947263.99999994,461417217.0231678,646871668.9711359,185454451.94796807,Sci-Fi Thriller,107.0,['Tarsem'],,['Howard Shore'],1,/oscar/movies/?id=cell.htm
2384,replacements,The Replacements,58,warnerbros,2000-08-11,101.0,2754.0,15454899.6,2754.0,527067519.99999994,336849296.2746238,376887242.5368959,40037946.26227206,Sports Comedy,118.0,,,['John Debney'],0,
2385,cecilbdemented,Cecil B. Demented,188,artisan,2000-08-11,,9.0,177997.4,82.0,105413504.0,9615096.999423996,14711824.858751992,5096727.859327996,Comedy,88.0,,,,0,
2386,blessthechild,Bless the Child,85,paramount,2000-08-11,,2524.0,13179157.6,2524.0,421654016.0,221173930.7214079,304462013.65798384,83288082.93657595,Horror Thriller,107.0,,,['Christopher Young'],0,
2387,aimeeandjaguar,Aimee & Jaguar,208,zeitgeist,2000-08-11,,7.0,60086.6,16.0,71681182.71999998,6980685.532351999,6980685.532351999,0.0,Foreign,125.0,,,,0,
2388,psychobeachparty,Psycho Beach Party,266,strand,2000-08-04,,,,11.0,42165401.59999998,2017704.8209919997,2017704.8209919997,0.0,Horror Comedy,95.0,,,,0,
2389,coyoteugly,Coyote Ugly,42,buenavista,2000-08-04,,2653.0,24246994.799999997,2664.0,474360767.9999998,457692400.7411838,857738191.9760637,400045791.2348799,Music Drama,101.0,,['Jerry Bruckheimer'],,0,
2390,hollowman,Hollow Man,31,sony,2000-08-04,108.0,2956.0,36980140.4,2956.0,948721535.9999996,551232361.0662397,1439647283.1999993,888414922.1337596,Sci-Fi Horror,113.0,['Paul Verhoeven'],['Douglas Wick'],['Jerry Goldsmith'],1,/oscar/movies/?id=hollowman.htm
2391,savinggrace,Saving Grace,128,fineline,2000-08-04,,30.0,402432.8,875.0,42165401.59999998,91699222.18867198,209222079.8720639,117522857.68339193,Crime Comedy,93.0,,,,0,
2392,spacecowboys,Space Cowboys,25,warnerbros,2000-08-04,,2805.0,25331286.4,2835.0,685187775.9999998,681076973.1140476,970361746.2340477,289284773.12,Action Thriller,130.0,['Clint Eastwood'],,['Clint Eastwood'],1,/oscar/movies/?id=spacecowboys.htm
2393,nuttyprofessor2,The Nutty Professor II: The Klumps,16,universal,2000-07-28,161.0,3242.0,59526361.99999999,3251.0,885473433.5999997,928451610.9635199,1252221658.9635198,323770047.9999999,Comedy,106.0,['Peter Segal'],,,0,
2394,thomasandthemagicrailroad,Thomas and the Magic Railroad,110,destination,2000-07-26,,2016.0,5816904.8,2110.0,200285657.6,119804947.10195196,119804947.10195196,0.0,Family,85.0,,,,0,
2395,whatliesbeneath,What Lies Beneath,10,dreamworks,2000-07-21,196.0,2813.0,41584142.599999994,2925.0,948721535.9999996,1170574427.5711353,2173731783.1591034,1003157355.5879681,Horror,130.0,['Robert Zemeckis'],['Mark Johnson*'],['Alan Silvestri'],0,
2396,incrowd,The In Crowd,150,warnerbros,2000-07-21,,1357.0,2107771.4,1357.0,158120255.99999994,39285339.02092799,39285339.02092799,0.0,Thriller,105.0,,['James G. Robinson'],,0,
2397,butimacheerleader,But I'm a Cheerleader,174,lions_gate,2000-07-07,,4.0,84574.0,115.0,12649620.479999999,16607347.899071997,18894195.984383993,2286848.085311996,Comedy,84.0,,,,0,
2398,rockyandbullwinkle,The Adventures of Rocky & Bullwinkle,90,universal,2000-06-30,98.0,2460.0,9539978.0,2482.0,801142630.4,195772529.01695994,264509663.1609599,68737134.14399996,Family Comedy,92.0,,['Tiffany Ward'],['Mark Mothersbaugh'],0,
2399,patriot,The Patriot,19,sony,2000-06-28,110.0,3061.0,31379193.999999996,3061.0,1159548544.0,853324889.9813117,1621109100.8,767784210.8186883,War,164.0,['Roland Emmerich'],,['John Williams'],1,/oscar/movies/?id=patriot.htm
2400,memyselfandirene,"Me, Myself and Irene",24,fox,2000-06-23,,3019.0,33893139.0,3087.0,537608870.4,681957597.5264639,1123941360.7264636,441983763.1999997,Comedy,116.0,['The Farrelly Bros.'],,,0,
2401,chickenrun,Chicken Run,20,dreamworks,2000-06-23,,2491.0,24508626.799999997,2953.0,442736716.79999983,804108627.5734396,1715182483.5734394,911073855.9999998,Animation,84.0,['Peter Lord'],,,0,
2402,titanae,Titan A.E.,93,fox,2000-06-16,,2734.0,13127583.0,2775.0,790601280.0,171311844.9517439,276725348.95174384,105413503.99999994,Animation,94.0,['Don Bluth'],,,0,
2403,boysandgirls,Boys and Girls,95,dimension,2000-06-16,,1983.0,9812530.0,1989.0,168661606.39999992,164141264.52147192,164141264.52147192,0.0,Romantic Comedy,102.0,,,,0,
2404,jesusson,Jesus' Son,187,lions_gate,2000-06-16,,1.0,51924.6,95.0,26353376.0,9653497.633023996,12706453.417727996,3052955.7847039998,Drama,105.0,,,,0,
2405,groove,Groove,196,sony,2000-06-09,,9.0,78324.4,50.0,5270675.199999997,8397789.384767998,8790913.988863995,393124.6040959973,Music Drama,86.0,,,,0,
2406,humtomohabbtkarega,Hum to Mohabbt Karega,316,eros,2000-05-26,4.0,1.0,105624.4,1.0,21082700.79999999,917150.1915519997,917150.1915519997,0.0,Unknown,,,,,0,
2407,centerstage,Center Stage,106,sony,2000-05-12,,1506.0,6446469.399999999,1506.0,189744307.2,129514984.02079996,160839239.2154239,31324255.194623947,Music Drama,115.0,,['Laurence Mark'],['George Fenton'],0,
2408,screwed,Screwed,143,universal,2000-05-12,28.0,1759.0,4678919.0,1761.0,126496204.79999995,52576340.436479986,52576340.436479986,0.0,Comedy,82.0,,,,0,
2409,luminarias,Luminarias,260,newlatin,2000-05-05,17.0,51.0,171021.19999999998,51.0,10541350.399999995,3226669.709759999,3226669.709759999,0.0,Unknown,100.0,,,,0,
2410,gladiator,Gladiator,4,dreamworks,2000-05-05,371.0,2938.0,48746623.8,3188.0,1085759091.2,1413171966.3644795,3446146686.3644786,2032974719.999999,Historical Epic,155.0,['Ridley Scott'],['Douglas Wick'],,1,/oscar/movies/?id=gladiator.htm
2411,humantraffic,Human Traffic,306,miramax,2000-05-05,17.0,22.0,36624.0,22.0,34786456.31999999,785006.8347519997,40830716.04863998,40045709.21388798,Unknown,84.0,,,,0,
2412,idreamedofafrica,I Dreamed of Africa,145,sony,2000-05-05,,2112.0,3376023.0,2112.0,358405913.59999985,49267214.77798398,107612120.98246394,58344906.20447996,Adventure,115.0,,,,0,
2413,frequency,Frequency,57,newline,2000-04-28,,2621.0,12635817.6,2631.0,326781862.39999986,338706418.68134385,512608333.6626559,173901914.98131204,Sci-Fi Thriller,119.0,['Gregory Hoblit'],,['Michael Kamen'],0,
2414,wheretheheartis,Where the Heart Is,76,fox,2000-04-28,,2437.0,11610114.6,2439.0,158120255.99999994,254281270.39526385,307672306.6269439,53391036.231680036,Comedy / Drama,120.0,,,,0,
2415,gossip,Gossip,152,warnerbros,2000-04-21,,1525.0,3250420.5999999996,1525.0,147578905.6,38467044.107519984,94806420.75071998,56339376.643199995,Thriller,90.0,['Davis Guggenheim'],['Jeffrey Silver'],['Graeme Revell'],0,
2416,loveandbasketball,Love & Basketball,87,newline,2000-04-21,,1237.0,11394852.0,1245.0,158120255.99999994,206618915.9793919,208640618.98399994,2021703.004608035,Sports Drama,127.0,['Gina Prince-Bythewood'],['Jay Stern'],['Terence Blanchard'],0,
2417,u-571,U-571,28,universal,2000-04-21,119.0,2583.0,27374634.0,2820.0,653563724.7999997,580422037.9820799,960994905.5660795,380572867.58399963,War,117.0,,,,1,/oscar/movies/?id=u-571.htm
2418,keepingthefaith,Keeping the Faith,68,buenavista,2000-04-14,,2152.0,11310139.399999999,2171.0,305699161.59999996,278866937.2285439,341362086.0285439,62495148.80000001,Romantic Comedy,129.0,,,['Elmer Bernstein'],0,
2419,eastiseast,East is East,160,miramax,2000-04-14,,4.0,74996.59999999999,157.0,31624051.199999988,31403036.72979199,229188798.02335992,197785761.29356793,Comedy / Drama,96.0,,,,0,
2420,americanpsycho,American Psycho,117,lions_gate,2000-04-14,,1236.0,6945421.0,1242.0,84330803.19999996,113472253.43775995,215905055.0805119,102432801.64275195,Thriller,104.0,,,,0,
2421,returntome,Return to Me,79,mgm,2000-04-07,,2007.0,10949170.399999999,2320.0,252992409.5999999,245931956.16326386,245931956.16326386,0.0,Romantic Comedy,116.0,,,,0,
2422,rulesofengagement,Rules of Engagement,39,paramount,2000-04-07,,3155.0,21015653.4,3220.0,632481023.9999998,461732666.93388784,540017802.3820158,78285135.44812799,Drama / Thriller,127.0,['William Friedkin'],['Scott Rudin'],['Mark Isham'],0,
2423,highfidelity,High Fidelity,88,buenavista,2000-03-31,,1183.0,9000749.799999999,1231.0,210827008.0,205383567.59647995,360526705.29836786,155143137.7018879,Romantic Comedy,114.0,['Stephen Frears'],,['Howard Shore'],0,
2424,skulls,The Skulls,72,universal,2000-03-31,63.0,2412.0,15448838.999999998,2416.0,158120255.99999994,263587822.06847987,263587822.06847987,0.0,Thriller,107.0,['Rob Cohen'],,['Randy Edelman'],0,
2425,whateverittakes,Whatever It Takes,138,sony,2000-03-24,,2272.0,5746017.199999999,2272.0,158120255.99999994,65774480.08454397,65774480.08454397,0.0,Romantic Comedy,94.0,,,['Ed Shearmur'],0,
2426,hereonearth,Here on Earth,132,fox,2000-03-24,,1712.0,6314987.0,1713.0,158120255.99999994,79016057.62579197,81658774.17107198,2642716.5452800095,Romance,96.0,,,,0,
2427,romeomustdie,Romeo Must Die,48,warnerbros,2000-03-22,89.0,2641.0,25220304.2,2641.0,263533759.99999997,421453248.4520958,685464561.7433597,264011313.29126388,Action,115.0,['Andrzej Bartkowiak'],,,0,
2428,erinbrockovich,Erin Brockovich,13,universal,2000-03-17,,2848.0,39393851.0,3070.0,527067519.99999994,945323343.4601598,1941153858.1572475,995830514.6970878,Drama,130.0,['Steven Soderbergh'],,['Thomas Newman'],1,/oscar/movies/?id=erinbrockovich.htm
2429,missiontomars,Mission to Mars,41,buenavista,2000-03-10,,3054.0,31997345.799999997,3101.0,948721535.9999996,458357605.1286398,798130816.0,339773210.8713602,Sci-Fi Adventure,113.0,['Brian De Palma'],['Sam Mercer'],['Ennio Morricone'],0,
2430,deterrence,Deterrence,296,paramountclassics,2000-03-10,,7.0,32645.199999999997,17.0,8433080.319999998,1088642.9034879992,2798329.4657919994,1709686.5623040001,Unknown,101.0,['Rod Lurie'],,,0,
2431,ninethgate,The Ninth Gate,101,artisan,2000-03-10,,1586.0,9271525.2,1694.0,400571315.2,140454052.04185596,439682044.28108776,299227992.2392318,Horror,133.0,['Roman Polanski'],['Roman Polanski'],,0,
2432,drowningmona,Drowning Mona,114,destination,2000-03-03,,1981.0,8123120.6,1981.0,168661606.39999992,116159597.54291196,120324816.38553597,4165218.8426240087,Comedy,95.0,,,,0,
2433,whatplanetareyoufrom,What Planet Are You From?,146,sony,2000-03-03,,2248.0,4212244.399999999,2248.0,527067519.99999994,47372843.75667198,47372843.75667198,0.0,Sci-Fi Comedy,107.0,['Mike Nichols'],,['Carter Burwell'],0,
2434,3strikes,3 Strikes,135,mgm,2000-03-03,,678.0,5158585.6,678.0,42165401.59999998,73950095.45055997,73950095.45055997,0.0,Crime Comedy,82.0,,,,0,
2435,reindeergames,Reindeer Games,92,miramax,2000-02-25,,2204.0,11379698.399999999,2204.0,379488614.4,175895826.46854395,175895826.46854395,0.0,Action,104.0,,['Chris Moore'],['Alan Silvestri'],0,
